Año,Mes,Plan,Sede,Ciudad,Vendedor,Total Ventas
2013,10,331,3,53,3874,1
2013,10,331,3,64,550,1
2013,10,331,3,67,528,1
2013,10,331,3,70,550,1
2013,10,331,3,80,525,10
2013,10,331,3,70,500,1
2013,10,331,3,67,903,1
2013,10,331,3,67,3865,7
2013,10,331,3,79,3874,2
2013,10,331,3,70,3883,7
2013,10,331,3,76,525,6
2013,10,331,3,86,525,2
2013,10,331,3,77,3874,2
2013,10,331,3,67,500,11
2013,10,331,3,67,3875,2
2013,10,331,3,71,3882,1
2013,10,331,3,87,528,7
2013,10,331,3,67,3874,3
2013,10,331,3,67,550,2
2013,10,331,3,70,3881,1
2013,10,331,3,77,3893,2
2013,10,331,3,77,3889,2
2013,10,332,3,87,528,1
2013,10,332,3,67,525,1
2013,10,332,3,82,525,1
2013,10,332,3,70,3875,1
2013,10,332,3,70,3821,1
2013,10,332,3,85,525,1
2013,10,332,3,86,525,1
2013,10,332,3,70,3881,1
2013,10,332,3,67,3832,3
2013,10,332,3,70,1591,5
2013,10,332,3,70,3832,1
2013,10,332,3,67,3821,1
2013,10,332,3,67,1591,3
2013,10,332,3,77,550,6
2013,10,332,3,2,999,2
2013,10,332,3,67,3884,1
2013,10,332,3,70,3876,2
2013,10,332,3,67,500,2
2013,10,332,3,70,3873,1
2013,10,332,3,67,3877,1
2013,10,332,3,67,3612,1
2013,10,332,3,76,525,1
2013,10,332,3,77,706,1
2013,10,335,3,77,706,2
2013,10,335,3,70,3875,1
2013,10,335,3,67,3861,2
2013,10,335,3,70,3881,1
2013,10,335,3,77,550,4
2013,10,335,3,70,3883,1
2013,10,335,3,71,3884,1
2013,10,335,3,67,3832,1
2013,10,335,3,70,3877,1
2013,11,144,3,76,3801,1
2013,11,153,3,68,3725,9
2013,11,153,3,77,1997,1
2013,11,153,3,41,3737,5
2013,11,153,3,83,500,1
2013,11,153,3,71,3529,1
2013,11,153,3,78,3853,2
2013,11,153,3,66,1997,1
2013,11,153,3,74,3725,1
2013,11,153,3,67,3725,15
2013,11,153,3,58,3853,1
2013,11,153,3,76,3737,4
2013,11,153,3,71,3673,1
2013,11,153,3,41,3834,1
2013,11,153,3,69,3673,1
2013,11,153,3,67,3853,3
2013,11,153,3,78,3737,2
2013,11,153,3,67,3673,20
2013,11,153,3,41,3673,4
2013,11,153,3,67,3737,18
2013,11,153,3,58,1997,1
2013,11,153,3,77,3737,1
2013,11,153,3,89,3725,5
