id_especialista,nombre,sede,zona
1095,HECTOR ROJAS,3,
1097,ONG LA UNION,3,
1098,O.N.G MISION POR COLOMBIA,3,
1099,CRUZ ROJA LA PAILA,3,
1101,RED GFU,3,
1102,PROFSALUD ZARZAL,3,
1103,DAIRA PATRICIA TUIRAN OTE,3,
1104,PROFSALUD I.P.S,3,
1109, I. LEON ALIVA PROFSALUD,3,
1110,O.N.G LA VICTORIA,3,
1111,PARQUE RECREACIONAL CAICE,3,
1112,MARIA ESPERANZA DIAZ GUER,3,
1113,JULIAN HUMBERTO VELEZ VAR,3,
1114,LOS SAUCES,3,
1115,ARNALDO RODRIGUEZ CORRALE,3,
1116,TULUA  DE JESUS ROJAS ARA,3,
1117,OSCAR OVIEDO PEREZ F & F,3,
1118,JESUS A. MOSQUERA,3,C
1119,CARLOS HERNEY TABARES SAL,3,
1120,CLINICA DE REHABILITACION DEL VALLE,3,C
1121,LUZ MARINA GALVEZ CANO,3,
1122,SANDRA ISABEL NOVOA NARVA,3,
1123,MARTHA INES SOTO GOMEZ,3,
1124,JUAN PABLO REBOLLEDO,3,
1126,TOROS GYM CAICEDONIA,3,
1127,AMPARO MAZO CORTES,3,
1129,TULUA JORGE ARTURO FORERO,3,
1131,MEDICAL CENTER FONOAUDIOL,3,
1132,CLINICA MEDICO QUIRURGICA ALVERNIA LTDA,3,C
1134,LEONARDO BOLA?S MEDICAL,3,
1135,JAIRO CARDENAS,3,C
1136,PEDIATRIA CLINICA ALVERNI,3,
1137,CLINICA MEDICO QUIRURGICA ALVERNIA LTDA,3,C
1138,ANESTECIOLOGO CLINICA ALV,3,
1139,CLINICA MEDICO QUIRURGICA ALVERNIA LTDA,3,C
1140,LINA PATRICICA CORDOBA,3,
1141, JAIME HERNANDEZ OPTICA A,3,
1142,ALBERTO LOPEZ CEDIMA,3,
1144,LUZ ESTELLA DAVILA DAVILA,3,
1147,CIRUJANO MAXILOFACIAL PRO,3,
1149,ORTOPEDIA CLINICA ALVERNI,3,
1150,ROLDANILLO CLINICA SANTA,3,
1151,CLIN SANTA ANA ROLDANILLO,3,
1152,DIANA PATRICIA FONTAL HER,3,
1153,ANDRES FELIPE ORTIS TORO,3,
1154,LINA MARIA MONTOYA RESTRE,3,
1155,CLINICA SAN FRANCISCO TUL,3,
1157,JESUS A. MOSQUERA PROFSAL,3,
1158,LABORATORIO O.N.G. MISION,3,
1160,FUNDACION O.N.G MISION PO,3,
1161,MIGUEL ANGEL GUERRERO,3,C
1162,JOSE ELADIO QUINTERO,3,C
1163,TULUA DR CARLOS DELUKES P,3,
1164,EDGAR HOLGUIN PROINSALUD,3,
1165,UNIDAD DE SALUD LOS SAUSE,3,
1166,MEDIFAN LTDA ANDALUCIA,3,
1167,OFTALMOLOGIA ONG LA UNION,3,
1168,LUIS ENRIQUE CORREA CASTE,3,
1169,RAUL RODRIGUEZ,3,
1170,MONICA VILLAMIZAR MEDICAL,3,
1171,TULUA CLINICA ALVERNIA PE,3,
1172,TERAPIA RESPIRATORIA MEDI,3,
1173,JAIME ORTIZ VALDERRAMA,3,T
1174,ODONTOLOGIA MEDICAL CENTE,3,
1175,JUAN PABLO REBOLLEDO IZAS,3,
1176,CLINICA ALVERNIA,3,
1177,ENDODONCIA MEDICAL CENTER,3,
1178,SYSTEM PLUS,3,C
1179,CLINICA MEDICO QUIRURGICA ALVERNIA LTDA,3,C
1181,BEATRIZ ELENA JARAMILLO T,3,
1182,SANDRA NOVOA,3,
1183,MIMOSOS MIMOSITOS MIMOSOS,3,
1184,JUAN ADALBERTO HERRERA RA,3,
1185,TULUA FABIAN FORERO PLENO,3,
1189,CAROL TATINA SOTO REYES,3,
1190,WALTER ALVARADO,3,C
1191,DIANA LUCIA FERRO CENTRO,3,
1193,ODONTOLOGIA SALUD Y VIDA,3,
1194,SONRISA PERFECTA TULUA,3,C
1196,RAFAEL OVIEDO CENTRO MEDI,3,
1197,OSCAR ROSERO OCA?A,3,
1198,SOLUCIONES INTEGRALES EN SALUD SISA,3,C
1200,RX DENT,3,C
1201,TULUA CLINICA ALVERNIA AL,3,
1202,CAICEDONIA DR RAFAEL LARA,3,
1203,ALEXANDER RODRIGUEZ,3,C
1205,ODONTOSALUD EDGAR G. PAVA,3,
1206,LUCIANO LEPESQUER ODONTOS,3,
1207,GERMAN ALONSO GIRALDO P,3,
1208,OPTICA BOLIVARIANA,3,
1209,OPTICA BOLIVARIANA,3,
1210,TULUA FRANCISCO ANTONIO B,3,
1782,UNIVERSIDAD REMINGTON,3,
1783,LEONARDO BOLA?OS REBOLLEDO,3,C
1784,U.P.I JORDAN BRAYAN LEWEN,3,
1785,TULUA DR OSCAR ROSERO SIS,3,
1786,TULUA CIMHE,3,
1787,CTO ESPECIALIDADES,3,
1788,U.P.I MARCELA ARIAS ALZAT,3,
1789,TULUA CESAR AUGUSTO GARCI,3,
1791,TULUA ORTHOMEDICAL      A,3,
1792,ROLDANILLO ALVARO OBREGON,3,
1793,CLIN SANTA ANA ANA MARIA,3,
1795,CLINICA SANTA ANA ROLDANI,3,C
1796,ROSELLE GONZALEZ GONZALEZ,3,
1797,ELIZABETH LEMA,3,C
1798,UNIDAD TERAPEUTICA SANTA,3,
1799,TULUA OSCAR GONZALEZ,3,
1800,PROINSALUD IPS PROINSALUD,3,
1801,REHABILITADOR ORAL BRACKE,3,
1802,TULUA DR CARLOS GARCIA,3,
1803,JANIA LORENA REYES DERMOE,3,
1804,GILBERTO MARIN,3,
1805,ROLDANILLO CLINICA SANTA,3,C
1807,LOS SAUCES CARLOS OLAYA,3,
1808,U.P.I JAMILETH LUNA,3,
1809,LA UNION GABRIEL J. CHAVE,3,
1810,LUIS FERNANDO DEHAQUIS,3,
1811,VICTOR ADOLFO BENITEZ,3,
1812,CIMHE IPS TULUA,3,C
1813,CLAUDIA PATRICIA TASAMA S,3,
1814,OSCAR ROSERO OCA?A UPI UN,3,
1815,UNIDAD PERIATRICA INTEGRA,3,
1816,ALEXANDER RODRIGUEZ,3,C
1817,ALEXANDER RODRIGUEZ,3,C
1818,FREDDY ESCOBAR,3,
1819,CLINICA OFTALMOLOGICA DE TULUA,3,C
1821,CRISTINA ZEA,3,
1826,TULUA OPTICA VISION DR WI,3,
1827,ANA MILENA LOZANO,3,C
1828,ERNESTO ESTRADA,3,C
1829,TULUA JORNADA FOMENTO IPS,3,
1830,ORTHODENT RADIOLOGIA ORAL,3,
1831,DANIEL MEDINA SISA,3,
1834,ROLDANILLO DIANA XIMENA G,3,C
1835,LA UNION DIANA XIMENA GRA,3,C
1836,ROLDANILLO CLINICA SANTA,3,C
1838,DROGUERIA FARMATULUA,3,
1839,OPTILUJO,3,C
1841,ROLDANILLO SERVISALUD TOT,3,
1842,ROLDANILLO SERVISALUD TOT,3,
1843,IMPLABRACETS CLAUDIA CERV,3,
1844,ROLDANILLO INGRID VIVIANA,3,
1845,FRANCISCO VILLEGAS,3,T
1846,ZARZAL DR EUCLIDES CANARI,3,
1847,SEVILLA   MEDICO DE TURNO,3,
1849,SEVILLA CLARA MILENA RAMI,3,
1850,LA UNION ODINTE DIEGO HER,3,
1851,CLINICA DE OFTALMOLOGIA DE CALI SEDE TULUA,3,C
1852,SERVISALUD TOTAL OSCAR MA,3,
1853,ROLDANILLO CLINICA SANTA,3,C
1854,MARCELA HOYOS VERGARA,3,
1856,LA PAILA ODONTOBRACKETS G,3,
1858,LA UNION YENNY PATRICIA R,3,
1859,SEVILLA DIANA PATRICIA SA,3,
1861,TULUA SISA UNIDAD TERAPEU,3,
1862,CLAUDIA PATRICIA ESCOBAR,3,C
1863,CRISTINA ZEA,3,
1864,LILIANA PEREZ,3,C
1865,ROLDANILLO RICARDO CHICA,3,
1866,SERVISALUD TOTAL ROLDANIL,3,
1868,STELLA TEJADA AGUIRRE,3,C
1869,ORAL IMPLAM DR PABLO ECHE,3,
1870,TULUA  CLINICA ALVERNIA C,3,
1871,NHORA ELENA MU?OZ,3,
1872,CLINICA ALVERNIA,3,C
1873,CLINICA ALVERNIA,3,
1874,EDGAR H. HOLGUIN SANTACOLOMA,3,C
1875,TULUA GAMAGRAFIAS DEL VAL,3,
1877,CIENCIA Y FIGURA MEDICINA,3,
1878,MARTHA LUCIA GUZMAN,3,
1879,CIENCIA Y FIGURA,3,
1880,SOLUCIONES INTEGRALES EN SALUD SISA,3,C
1885,ZARZAL DRA ADRIANA BOHORQ,3,
1886,LA PAILA INTEGRAL JIM LTD,3,
1887,RAFAEL PE?A UNIDES 4 PISO,3,
1888,CRISTIAN GOMEZ ROJAS,3,C
1889,LILIANA RODRIGUEZ,3,C
1890,ELITE MEDICAL CENTER,3,C
1891,CLINICA DE OFTALMOLOGIA DE CALI,3,N
1892,DR HECTOR FABIO MARIN B.,3,
1893,EVLYN FAWIZA TEYLOR,3,C
1894,LUISA FERNANDA LOPEDA,3,C
1897,ROLDANILLO KELLY GARCIA C,3,
1898,LA PAILA DRA MARLENE MART,3,
1899,CENTRO MEDICO MARIA SALOM,3,
1900,ALICIA GONZALEZ CENTRO ME,3,
1901,ZARZAL LEONOR CARDONA CEN,3,
1902,R/NILLO YENNY P. RAMOS CE,3,
1903,DIANA LUCIA VELEZ CENTRO,3,
1905,IVON RIVERA,3,
1907,TULUA DRA MARIA LUCIA LOP,3,
1908,SAULO SANCHEZ GARCIA,3,C
1909,LA VICTORIA DR FERNANDO O,3,C
1910,TULUA ORTHOHEALTH TENTRO,3,
1911,TULUA EVA MARIA VELEZ ORA,3,
1912,TULUA PROFAMILIA DR. ARNA,3,
1913,TULUA PROFAMILIA DR. POLA,3,
1914,ELITE MEDICAL CENTER DR C,3,C
1915,TULUA GAMAGRAFIAS DEL VAL,3,
1916,GAMAGRAFIAS DEL VALLE,3,C
1919,TULUA DR HAROLD ROMAN CEN,3,
1920,DIANA CAROLINA PAZ CABEZA,3,
1921,ZARZAL DRA PATRICIA ANDRE,3,
1922,CLINICA DE REHABILITACION DEL VALLE,3,C
1923,TULUA DR CARLOS HERNAN ME,3,
1924,LISBETH RAMIREZ,3,C
1925,SIRUS VIAJES SIRUS VIAJES,3,
1926,CENTRO ENSE§ANZA AUTOMOVOLISTICA AUTORIOS,3,C
1927,ZARZAL CENTRO MED ODONTOL,3,
1928,CENTRO RECREACIONAL LAS M,3,
1929,DOPPLER ASOCIADOS SAS,3,C
1930,DIEGO F.ZORRILLA ZARZAL O,3,
1931,TULUA. DOPPLER ASOCIADOS,3,
1932,TULUA DOPPLER ASOCIADOS M,3,
1933,DOPPLER ASOCIADOS DOPPLER,3,
1934,PROFAMILIA DR CARLOS ALBE,3,
1935,SEMINARIO FINANCIERO CASH,3,
1936,R & M IPS S.A.S,3,C
1937,ACADEMIA DE MODELAJE VEN,3,
1938,ROLDANILLO CLINICA SANTA,3,C
1939,MILEDY JIMENEZ CASTA?O OR,3,
1940,DECORACIONES CRISTIAN AMP,3,
1941,EL PAPELERO RUBEN DARIO P,3,
1942,EDUARDO ARANGO,3,C
1943,TULUA CAFT CENTRO DE ACTI,3,
1944,CAFT CENTRO DE ACTIVIDAD,3,
1945,DISTRIBUIDORA OFI ESCOLAR,3,C
1947,SANDWICH QBANO TULUA CENT,3,
1948,DIANA PATRICIA SANABRIA S,3,
1949,TULUA DR OSCAR ROSERO SIS,3,
1951,ODONTOSONRISAS,3,C
1954,YOLANDA ACOSTA,3,C
1955,TULUA DYNAMIC ENGLISH IN,3,
1956,COMPUTADORES MANTENIMIENT,3,
1957,ZARZAL CLINICA DE REHABIL,3,
1958,TULUA DR DIEGO F ORTIZ SI,3,
1959,EBA ESTETICA Y BELLEZA,3,C
1960,CDA MOTOS LA 30,3,C
1961,GIMNASIO MASS GYM,3,C
1962,ACADEMIA DE RADIO Y TV CO,3,
1963,JOHVANA TAMAYO BORJA,3,C
1964,JORGE HERNAN PIRAQUIVE,3,C
1965,INCELL SERVICIO DE CELULA,3,
1966,DROGAS PASANCHO 3M B/ EL,3,
1967,JARDIN INFANTIL LA CASA D,3,
1968,LECTURA Y TECNICAS DE APR,3,
1969,ZARZAL PELUQUERIA ELIDA C,3,
1970,GIMNASIO CLUB ANTONIO J.,3,
1971,"GIMNASIO ""GRECOS GYM""",3,
1973,TULUA CORTINAS Y PERSINAS,3,
1974,BELLEZA CORTE Y CEPILLADO,3,
1975,MECANICA AUTOMOTRIZ TALLE,3,
1976,LA CASA DEL SONIDO LUCES,3,
1977,CAICEDONIA TIENDA NATURIS,3,
1978,DROGAS A TU SALUD 3M PUEB,3,
1979,TALLER OSPINA MECANICA AU,3,
1980,LA FUNDACION EDUCANDO A C,3,
1982,PSICOLOGIA INTEGRAL 360,3,C
1983,MEDICO DOMICILIARIO CARLO,3,
1984,360 GRADOS PSICOLOG?A INT,3,
1985,SOLUCIONES INTEGRALES EN SALUD SISA,3,C
1986,CLAUDIA GOMEZ ESCOBAR,3,C
1987,DIEGO MARIN SANCHEZ,3,
1988,ORAL BRACKEST ORAL BRACKE,3,
1989,ODONTOHEALTH,3,C
1990,TULUA HERNAN CORTES GAMAG,3,
1991,TULUA RAUL PEREZ DOPPLER,3,
1992,SOAT ANDRES CACERES 4% DC,3,
1993,ALEXANDER TRUJILLO BEJARA,3,
1994,IMA. DIAGNOSTICAS RNILLO,3,C
1995,TULUA CARLOS FERNANDO VIL,3,
1996,TULUA MED OCUPACIONAL CAR,3,
2065,GAMAGRAFIAS DEL VALLE,3,C
3001,CLINICA ELITE MEDICAL DR.,3,
3002,CRUZ ROJA COLOMBIANA,3,C
3020,SISA,3,C
3022,ALVARO SALAZAR,3,
3026,UND. PEDIATRICA INTEGRAL,3,T
3037,DISCENTERS TULUA,3,C
3055,NUMA CAICEDO,3,T
3066,HUGO ARBOLEDA,3,
3070,SAULO SANCHEZ,3,
3071,TULUA CLINICA ALVERNIA,3,
3076,RX DENT,3,C
4000,JAIRO HERNAN GONZALEZ,3,C
4001,OPTILUJO,3,C
4003,CLINIMAGENES S.A.S,3,C
4004,CLINIMAGENES S.A.S,3,C
4010,LA UNION UNIFTNESS GYM UN,3,
4011,ZARZAL CLAUDIA JARAMILLO,3,
4015,ZARZAL CENTRO INTEGRAL DE,3,
4023,UNIDAD PEDIATRICA INTEGRA,3,T
4027,ALEXANDER RODRIGUEZ,3,T
4031,JAIRO H. GONZALEZ,3,
4032,GAMAGRAFIAS DEL VALLE,3,C
4035,PROFAMILIA,3,C
4036,PROFAMILIA,3,C
4041,FABIAN ARTURO FORERO,3,C
4042,FABIAN ARTURO FORERO,3,C
4043,FABIAN ARTURO FORERO,3,C
4044,FANATASY BABY,3,
4045,AMID LTDA,3,
4046,AMID LTDA,3,C
4047,AMID LTDA,3,C
4048,TULUA AMID LTDA,3,
4049,CENAL TULUA,3,C
4052,INDUMEDICAS,3,C
4053,HUGO ARBOLEDA CIMHE CENTR,3,
4054,CARLOS ERNESTO TORO IMAGE,3,C
4055,FUNDACION O.N.G. MISION P,3,C
4056,SOLUCIONES INTEGRALES EN SALUD SISA,3,C
4057,ZARZAL CARLOS ANDRES,3,
4058,SOLUCIONES INTEGRALES EN SALUD SISA,3,C
4059,DOLORMED,3,C
4060,DOLORMED,3,C
4061,FLEBOLOGIA JUAN CARLOS ME,3,
4062,TRUJILLO SERVISALDUD Y BI,3,
4063,TULUA RAMON NICOLAS CADAV,3,
4065,ODONTOHEALTH,3,C
4066,FUNDACION SALUD HOMBRE,3,C
4067,LUIS GULLERMO VELEZ,3,
4068,CLINICA DE OFTALMOLOGIA DE CALI S.A,3,C
4069,OLEGARIO ARIZA,3,C
4070,FUNDACION SALUD HOMBRE,3,C
4071,CARLOS E. POLANCO,3,C
4073,LATIDOS GRUPO CARDIOVASCULAR,3,C
4074,TULUA HECTOR ARMANDO DAZA,3,
4075,CEDICAF S.A,3,C
4077,SEVILLA HECTOR FABIO CABR,3,
4078,SEVILLA OSMAR OCAMPO,3,C
4079,ECOPARQUE VAYJU,3,C
4080,JAIRO HERNAN GONZALEZ,3,C
4099,PAULA ANDREA CASTANEDA,3,C
4101,CRUZ ROJA COLOMBIANA,3,C
4102,U. PEDIATRICA INTEGRAL,3,C
4103,TRUJILO SERVISALUD,3,C
4104,TULUA FACIAL ANA PAOLA BU,3,
4105,ZARZAL OPTICA ITALIANA,3,
4116,TULUA WALTER ROMERO,3,
4117,LA PAILA CONS ODONTOLOGIC,3,C
4119,TULUA RAVAGLI EUGENIO JIM,3,
4123,JOSE ANDRES VASQUEZ,3,C
4124,OMAR RAMIREZ SOLIS,3,C
4130,CARLOS A. GARCIA,3,C
4132,CARDIOURGENCIAS TULUA,3,C
4138,CLINICA MEDICO QUIRURGICA ALVERNIA LTDA,3,C
4140,CLINICA OFTALMOLOGICA DE TULUA,3,C
4141,MAMMOMAT,3,
4142,CLINICA MEDICO QUIRURGICA ALVERNIA LTDA,3,C
4143,CLINICA OFTALMOLOGICA DE TULUA,3,C
4144,LESBY GOMEZ,3,
4145,ESCUELA DE AUTOMOVILISMO,3,
4146,PINTUMEZCLAS 5-10% PINTUM,3,
4149,LATIDOS GRUPO CARDIOVASCULAR,3,C
4152,LA VICTORA C.R.I CENTRO R,3,C
4153,C. REHAB. LA VICTORIA,3,C
4155,CAROL VIVIANA LA VICTORIA,3,C
4156,BOLIVAR ULTRA SONRISA,3,C
4157,PAOLA A. BUITRAGO,3,C
4158,LEANDRO FERNANDEZ,3,T
4159,R & M IPS S.A.S,3,C
4161,HOLISTICA UNIDAD DE MEDIC,3,
4162,TULUA MARIA ISABEL,3,
4163,ZARZAL CARLOS LASPRILLA,3,C
4164,ZARZAL JAIRO BUITRAGO,3,C
4165,ZARZAL MARIA D. SANCHEZ,3,
4166,ZARZAL RUBEL NORIEGA,3,C
4171,ESCUELA MERCANTIL,3,
4172,DOLORMED,3,C
4173,MIRIAM CAICEDO ARIAS,3,
4179,CLINICA OFTALMOLOGICA DE TULUA,3,C
4190,TULUA SERENATAS JULIAN BU,3,
4200,TULUA 360 GRADOS,3,T
4202,"CARAMELO,TORTAS Y POSTRES",3,C
4203,FUNDACION SALUD HOMBRE,3,T
4204,RNILLO IVON RIVERA,3,
4208,LEANDRO FERNANDEZ,3,C
4209,MYRIAM YANNETH CANCELADO,3,C
4210,JAIME ANDRES BURITICA,3,C
4217,ZARZAL PROFSALUD,3,
4218,ZARZAL MARIO LLANOS,3,
4219,ZARZAL PROFSALUD,3,
4220,C. CARDIOLOGICO DEL VALLE,3,C
4221,CTO AYUDAS NATUROLOGICAS,3,C
4222,CTO AYUDAS NATUROLOGICAS,3,C
4223,CTO AYUDAS NATUROLOGICAS,3,C
4224,MARIA VICTORIA CELLY,3,C
4225,CENTRO AYUDAS NATUROLOGIC,3,T
4226,CARDIOURGENCIAS,3,
4252,SURTIDROGAS N. 1,3,C
4253,SURTIDROGAS N. 2,3,C
4254,SURTIDROGAS N. 5,3,C
4255,SURTIDROGAS N 3 SEVILLA,3,C
4256,SURTIDROGAS N 10 TRUJILLO,3,C
4257,DIANA PULECIO ESPINAL,3,
4258,DOLORMED,3,C
4266,MIRIAN CAICEDO ARIAS,3,C
4267,JUAN FERNANDO TEJADA,3,C
4268,CDA LA PISTTA S.A.S,3,C
4269,CLUB ESTILOS ACUATICOS,3,C
4270,MYRIAM JOANA ARIAS SALAMANCA,3,C
4271,RED ODONTOLOGICA INTEGRAL,3,C
4272,RED ODONTOLOGICA INTEGRAL,3,C
4273,VLDADIMIR ZANINOVIC,3,
4276,RED ODONTOLOGICA INTEGRAL,3,C
4277,RED ODONTOLOGICA INTEGRAL,3,C
4278,RED ODONTOLOGICA INTEGRAL,3,C
4279,RED ODONTOLOGICA INTEGRAL,3,C
4281,MIRIAN CAICEDO ARIAS,3,C
4290,CLINIMAGENES S.A.S,3,C
4291,CLINIMAGENES S.A.S,3,C
4292,MIKEL WATSON,3,C
4293,CLINIMAGENES S.A.S,3,C
4295,CLINICA ALVERNIA,3,C
4296,MAURICIO RAMOS,3,C
4297,ACADEMIA LECTURA AVANZADA SPEED READING,3,C
4303,LA UNION DIEGO ARANGO,3,C
4313,CLINIMAGENES S.A.S,3,C
4314,ESTETICA NUEVA IMAGEN,3,C
4315,ESTETICA NUEVA IMAGEN,3,C
4316,C&M GLOBAL SYSTEM,3,C
4317,JHON FREDDY VELASQUEZ BELTRAN,3,T
4322,LUIS FERNANDO DEHAKIZ,3,C
4337,FUNDACION SALUD HOMBRE,3,C
4432,BIOKINETIC IPS S.A.S,3,C
4433,BIOKINETIC IPS S.A.S,3,C
4434,BOKINETIC IPS S.A.S,3,C
4437,ESP. SALUD LABORAL,3,C
4439,PELUQUERIA CANINA KENNEL,3,C
4440,MULTICOBRO RC,3,C
4441,BIOKINETIC,3,C
4442,BIOKINETIC IPS S.A.S,3,C
4443,BIOKINETIC IPS S.A.S,3,C
4456,EDWAR RUIZ,3,C
4459,MAGNA SALUD IPS S.A.S,3,C
4460,MAGNA SALUD IPS S.A.S,3,C
4461,MAGNA SALUD IPS S.A.S,3,C
4462,MAGNA SALUD IPS S.A.S,3,C
4463,MAGNA SALUD IPS S.A.S,3,C
4464,MAGNA SALUD IPS S.A.S,3,C
4465,MAGNA SALUD IPS S.A.S,3,C
4466,LESBY GAMEZ,3,C
4471,LUIS A. IRIARTE,3,C
4472,BADER ANTONIO KANDLAR,3,C
4477,VETERINARIA SERVICANES,3,C
4478,CEDICAF S.A,3,C
4484,CLINICA ALVERNIA,3,C
4486,CTO AYUDAS NATUROLOGICAS,3,C
4491,HILDERBRANDO CUBILLOS,3,C
4492,ANDRES HERNANDO COY,3,C
7182,MARTHA MARIA GIRALDO,3,C
7185,CLINICENTER TULUA,3,C
7186,CLINICENTER TULUA,3,C
7187,CLINICENTER TULUA,3,C
7188,CLINICENTER TULUA,3,C
7189,CLINICENTER TULUA,3,C
7196,SOLUCIONES INTEGRALES EN SALUD SISA,3,C
7197,YOGA ARMONIA Y EQUILIBRIO,3,C
7198,NURY AMPARO TABARES,3,C
7199,ANUAR F. RENGIFO LOZANO,3,T
7200,LISBETH P. RAMIREZ PEREZ,3,C
7201,ADRIANA TAMAYO,3,C
7202,MONICA ISABEL OSORIO,3,T
8200,SONRISA PERFECTA TULUA,3,C
8201,SONRISA PERFECTA,3,C
8202,SONRISA PERFECTA,3,C
8203,SONRISA PERFECTA TULUA,3,C
8204,SONRISA PERFECTA,3,C
8205,SONRISA PERFECTA TULUA,3,C
8206,SONRISA PERFECTA,3,C
8207,ALEJANDRO RAMIREZ LUNA,3,C
8208,GUILLERMO LEON OSORIO,3,C
8209,JORGE HERNAN VALDERRUTEN,3,C
8210,MONICA I. OSORIO,3,C
8211,CESAR AUGUSTO FARFAN,3,C
8212,ERNESTO ESTRADA,3,C
8213,ARIAS DENTAL GROUP,3,C
8214,ARIAS DENTAL GROUP,3,C
8215,ARIAS DENTAL GROUP,3,C
8216,ARIAS DENTAL GROUP,3,C
8217,ARIAS DENTAL GROUP,3,C
8218,ARIAS DENTAL GROUP,3,C
8219,ARIAS DENTAL GROUP,3,C
8220,JOSE DE J. DIAZ,3,C
8221,NICOLAS GIRALDO,3,C
8222,HECTOR FABIO VALENCIA RENTERIA,3,C
8223,HILDERBRANDO CUBILLOS,3,C
10724,TULUA IMPLANTOLOGIA ORAL,3,
1860,ODONTOESTETIC,12,T
1952,ODONTOSONRISAS,28,C
1953,ODONTOSONRISAS,28,C
1972,ODONTOSONRISAS,12,C
1867,LUIS F. ARBELAEZ,12,C
1981,SPA PLAZA CAICEDONIA,12,C
4050,SPA PLAZA CAICEDONIA,12,C
1642,OPTICA CRYSTAL CAICEDONIA,28,C
1291,OSCAR CABALLERO SEVILLA,12,C
4323,LUIS FERNANDO DEHAKIZ,12,C
1281,FABIAN ARTURO FORERO,12,C
1713,OPTICA CRYSTAL SEVILLA,12,C
1700,CTO MEDICO LA VICTORIA,12,C
4473,IMAGENES 3D Y DIAGNOSTICOS S.A.S,25,C
1918,ANIBAL GARCIA,25,C
4321,LUIS FERNANDO DEHAKIZ,25,C
1895,CIP ZARZAL,25,C
4483,CIP ZARZAL,25,C
1204,ZARZAL DRA CLAUDIA SHEIK,25,C
1267,OPTICA ZARZAL,25,C
1056,MEDIFAM,27,C
1253,MEDIFAM,27,C
1128,MEDIFAM,27,C
4191,CARMAELO TORTAS Y POSTRES,26,C
4319,LUIS FERNANDO DEHAKIZ,12,C
1824,SAN PEDRO DENTO IMAGEN SA,12,C
1822,DENTO IMAGEN SAN PEDRO,12,C
1837,DIEGO ARANGO,26,C
1896,RODRIGO MARMOLEJO,26,C
7181,OPTICA VISUAL 2020,26,C
1060,LUIS A. LEMA,26,C
4320,LUIS FERNANDO DEHAKIZ,26,C
7190,CLINICENTER ROLDANILLO,26,C
7194,CLINICENTER ROLDANILLO,26,C
1051,JOSE E. JIMENEZ TRUJILLO,12,C
1823,SAN PEDRO DENTOIMAGEN,12,C
7183,ORTHO RIOFRIO,12,C
7195,PARQUE DE LA UVA,12,C
4154,ODONTOESTIC LA UNION,12,C
1833,PREVENIR IPS,28,C
1199,CESAR A. KOGSON,25,C
4435,MIGUEL ANGEL GUERRERO,25,C
1701,LUZ ELENA MARIN,25,C
1108,PROFSALUD ZARZAL,25,C
1773,PROFSALUD ZARZAL,25,C
1105,PROFSALUD ZARZAL,25,C
1146,PROFSALUD ZARZAL,25,C
4467,MUEBLES GAMBOA ZARZAL,25,C
1032,DIANA PATRICIA ARANA,25,C
1882,CIP ZARZAL,25,C
1881,CIP ZARZAL,25,C
1883,CIP ZARZAL,25,C
1884,CIP ZARZAL,25,C
4012,CIP ZARZAL,25,C
4008,CIP ZARZAL,25,C
4009,CIP ZARZAL,25,C
4014,PROFSALUD ZARZAL,25,C
4013,PROFSALUD ZARZAL,25,C
7191,CLINICENTER ZARZAL,25,C
4183,SMILES ODONTOLOGIA,27,C
4184,SIMLES ODONTOLOGIA,27,C
4185,SMILES ODONTOLOGIA,27,C
4186,SMILES ODONTOLOGIA,27,C
4187,SMILES ODONTOLOGIA,27,C
4188,SMILES ODONTOLOGIA,27,C
4189,SMILES ODONTOLOGIA,27,C
7193,CLINICENTER ZARZAL,25,C
1001,FUNDACION ONG UNION,12,T
1100,FUNDACION ONG UNION,12,T
1825,TULIO RINCON,12,C
1708,OPTICA VISION,26,C
1917,VICENTE MORCILLO,26,C
7192,CLINICENTER LA UNION,12,C
4470,SUH BEACH ZARZAL,25,C
1904,ANA C. ARANGO UMA•A,26,C
1754,MURANO ODONTOLOGIA ESPECIALIZADA,26,C
1794,MURANO ODONTOLOGIA ESPECIALIZADA,26,C
1806,BUGALAGRANDE ARMANDO MORE,27,C
4469,GLAMOUR ZARZAL,25,C
7184,NUEVA VIDA,26,C
4468,GIMNASIO MIAMI ZARZAL,25,C
4317,NUEVA IMAGEN,4,
4345,VIVIANA BEDOYA CALLE,4,S
4375,MARIA EUGENIA MESIAS,4,C
4502,BEATRIZ ELENA LOPEZ LONDO,4,
49,SPA RENACER,4,
4555,SAMUEL ALBEIRO ORTIZ M,11,
4579,ORTHOESTUDIO,4,C
1362,MARGARITA DEL PILAR GARCIA NIETO,4,C
1384,JUAN CARLOS DUQUE,4,C
4434,JHON EDWIN LONDOÒO RIVERA,4,C
4477,I.P.S CUERPO Y SONRISA,4,
4488,CAROLINA PERDOMO,4,N
1498,ALVARO FERNANDO GOMEZ EMILIANI,4,C
4371,LAB CLINICO LOPEZ CORREA,4,C
1358,CIPAT ALDURES LTDA,11,N
1371,DENTAL ADVANCE INTEGRAL,4,C
4313,MARIA EMILIA QUINTERO SALAZAR,31,C
7717,SONIA TOVAR URREA,4,N
7718,CLAUDIA DEL PILAR GALARZA OROVIO,4,N
1354,LUZ LILIANA GARCIA DUQUE,4,C
1389,ECOHOTEL LA CASONA,4,
1581,LAGOS DE VENECIA,4,N
